Range,Range,
Rank,Rank,
Rate Limiting,Rate Limiting,
Rate Limits,Rate Limits,
Rate limit for email link login,Rate limit for email link login,
Rating,Rating,
Raw Commands,Raw Commands,
Raw Email,Raw Email,
Raw Printing,Raw Printing,
Raw Printing Setting,Raw Printing Setting,
Raw Printing Settings,Raw Printing Settings,
Re-Run in Console,Re-Run in Console,
Re:,Re:,
Re: {0},Re: {0},
Read,Read,
Read Only,Read Only,
Read Only Depends On,Read Only Depends On,
Read Only Depends On (JS),Read Only Depends On (JS),
Read Only Mode,Read Only Mode,
Read Time,Read Time,
Read by Recipient,Read by Recipient,
Read by Recipient On,Read by Recipient On,
Read mode,Read mode,
Read the documentation to know more,Read the documentation to know more,
Readme,Readme,
Realtime (SocketIO),Realtime (SocketIO),
Reason,Reason,
Rebuild,Rebuild,
Rebuild Tree,Rebuild Tree,
Rebuilding of tree is not supported for {},Rebuilding of tree is not supported for {},
Received,Received,
Received an invalid token type.,Received an invalid token type.,
Receiver By Document Field,Receiver By Document Field,
Receiver By Role,Receiver By Role,
Receiver Parameter,Receiver Parameter,
Recent Activity,Recent Activity,
Recent years are easy to guess.,Recent years are easy to guess.,
Recents,Recents,
Recipient,Recipient,
Recipient Unsubscribed,Recipient Unsubscribed,
Recipients,Recipients,
Recorder,Recorder,
Recorder Query,Recorder Query,
Recorder Suggested Index,Recorder Suggested Index,
Records for following doctypes will be filtered,Records for following doctypes will be filtered,
Recursive Fetch From,Recursive Fetch From,
Red,Red,
Redirect HTTP Status,Redirect HTTP Status,
Redirect URI,Redirect URI,
Redirect URI Bound To Auth Code,Redirect URI Bound To Auth Code,
Redirect URIs,Redirect URIs,
Redirect URL,Redirect URL,
Redirect to the selected app after login,Redirect to the selected app after login,
Redirect to this URL after successful confirmation.,Redirect to this URL after successful confirmation.,
Redirects,Redirects,
Redis cache server not running. Please contact Administrator / Tech support,Redis cache server not running. Please contact Administrator / Tech support,
Redo,Redo,
Redo last action,Redo last action,
Ref DocType,Ref DocType,
Referance Doctype and Dashboard Name both can't be used at the same time.,Referance Doctype and Dashboard Name both can't be used at the same time.,
Reference,Reference,
Reference Date,Reference Date,
Reference DocName,Reference DocName,
Reference DocType,Reference DocType,
Reference DocType and Reference Name are required,Reference DocType and Reference Name are required,
Reference Docname,Reference Docname,
Reference Doctype,Reference Doctype,
Reference Document,Reference Document,
Reference Document Name,Reference Document Name,
Reference Document Type,Reference Document Type,
Reference Name,Reference Name,
Reference Owner,Reference Owner,
Reference Report,Reference Report,
Reference Type,Reference Type,
Reference document has been cancelled,Reference document has been cancelled,
Reference name,Reference name,
Reference: {0} {1},Reference: {0} {1},
Referrer,Referrer,
Refresh,Refresh,
Refresh All,Refresh All,
Refresh Google Sheet,Refresh Google Sheet,
Refresh List,Refresh List,
Refresh Token,Refresh Token,
Refreshing,Refreshing,Document count in list view
Refreshing...,Refreshing...,
Registered but disabled,Registered but disabled,
Rejected,Rejected,
Relay Server URL missing,Relay Server URL missing,
Relay Settings,Relay Settings,
Release Notes,Release Notes,
Relink,Relink,
Relink Communication,Relink Communication,
Relinked,Relinked,
Reload,Reload,
Reload File,Reload File,
Reload List,Reload List,
Reload Report,Reload Report,
Remember Last Selected Value,Remember Last Selected Value,
Remind At,Remind At,
Remind Me,Remind Me,
Remind Me In,Remind Me In,
Reminder,Reminder,
Reminder cannot be created in past.,Reminder cannot be created in past.,
Reminder set at {0},Reminder set at {0},
Remove,Remove,
Remove Failed Jobs,Remove Failed Jobs,
Remove Field,Remove Field,
Remove Filter,Remove Filter,
Remove Section,Remove Section,
Remove all customizations?,Remove all customizations?,
Remove all fields in the column,Remove all fields in the column,
Remove column,Remove column,
Remove field,Remove field,
Remove last column,Remove last column,
Remove page break,Remove page break,
Remove section,Remove section,
Remove tab,Remove tab,
Removed {0},Removed {0},
Rename,Rename,
Rename Fieldname,Rename Fieldname,
Rename {0},Rename {0},
"Renamed files and replaced code in controllers, please check!","Renamed files and replaced code in controllers, please check!",
Render labels to the left and values to the right in this section,Render labels to the left and values to the right in this section,
Reopen,Reopen,
Repeat,Repeat,
Repeat Header and Footer,Repeat Header and Footer,
Repeat On,Repeat On,
Repeat Till,Repeat Till,
Repeat on Day,Repeat on Day,
Repeat on Days,Repeat on Days,
Repeat on Last Day of the Month,Repeat on Last Day of the Month,
Repeat this Event,Repeat this Event,
"Repeats like ""aaa"" are easy to guess","Repeats like ""aaa"" are easy to guess",
"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""","Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""",
Repeats {0},Repeats {0},
Replied,Replied,
Reply,Reply,
Reply All,Reply All,
Report,Report,
Report Builder,Report Builder,
Report Column,Report Column,
Report Description,Report Description,
Report Document Error,Report Document Error,
Report Filter,Report Filter,
Report Filters,Report Filters,
Report Hide,Report Hide,
Report Information,Report Information,
Report Manager,Report Manager,
Report Name,Report Name,
"Report Name, Report Field and Fucntion are required to create a number card","Report Name, Report Field and Fucntion are required to create a number card",
Report Ref DocType,Report Ref DocType,
Report Reference Doctype,Report Reference Doctype,
Report Type,Report Type,
Report View,Report View,
Report an Issue,Report an Issue,
Report cannot be set for Single types,Report cannot be set for Single types,
"Report has no data, please modify the filters or change the Report Name","Report has no data, please modify the filters or change the Report Name",
"Report has no numeric fields, please change the Report Name","Report has no numeric fields, please change the Report Name",
"Report initiated, click to view status","Report initiated, click to view status",
Report limit reached,Report limit reached,
Report timed out.,Report timed out.,
Report updated successfully,Report updated successfully,
Report was not saved (there were errors),Report was not saved (there were errors),
Report with more than 10 columns looks better in Landscape mode.,Report with more than 10 columns looks better in Landscape mode.,
Report {0},Report {0},
Report {0} deleted,Report {0} deleted,
Report {0} is disabled,Report {0} is disabled,
Report {0} saved,Report {0} saved,
Report:,Report:,
Reports,Reports,
Reports & Masters,Reports & Masters,
Reports already in Queue,Reports already in Queue,
Represents a User in the system.,Represents a User in the system.,
Represents the states allowed in one document and role assigned to change the state.,Represents the states allowed in one document and role assigned to change the state.,
Request Account Deletion,Request Account Deletion,
Request Body,Request Body,
Request Data,Request Data,
Request Description,Request Description,
Request Headers,Request Headers,
Request ID,Request ID,
Request Limit,Request Limit,
Request Method,Request Method,
Request Structure,Request Structure,
Request Timed Out,Request Timed Out,
Request Timeout,Request Timeout,
Request URL,Request URL,
Require Trusted Certificate,Require Trusted Certificate,
"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com","Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com",
